,Unnamed: 0,Bus_Route,Direction,Route_Direction,Departure_Terminal,Departure_Time,Arrival_Terminal,Arrival_Time,Distance_km,Runtime_mins,fare
3005,3114,302,Inbound,302Inbound,Kimironko,2023-08-05 22:12:00.000000,CBD,2023-08-05 22:50:24.500000,10.914855279650194,38.40833333333333,253
3006,3115,302,Inbound,302Inbound,Kimironko,2023-08-05 22:18:00.000000,CBD,2023-08-05 22:56:24.500000,10.914855279650194,38.40833333333333,253
3007,3116,302,Inbound,302Inbound,Kimironko,2023-08-05 22:24:00.000000,CBD,2023-08-05 23:02:24.500000,10.914855279650194,38.40833333333333,253
3008,3117,302,Inbound,302Inbound,Kimironko,2023-08-05 22:30:00.000000,CBD,2023-08-05 23:08:24.500000,10.914855279650194,38.40833333333333,253
3009,3118,302,Inbound,302Inbound,Kimironko,2023-08-05 22:36:00.000000,CBD,2023-08-05 23:14:24.500000,10.914855279650194,38.40833333333333,253
3010,3119,302,Inbound,302Inbound,Kimironko,2023-08-05 22:42:00.000000,CBD,2023-08-05 23:20:24.500000,10.914855279650194,38.40833333333333,253
3011,3120,302,Inbound,302Inbound,Kimironko,2023-08-05 22:48:00.000000,CBD,2023-08-05 23:26:24.500000,10.914855279650194,38.40833333333333,253
3012,3121,302,Inbound,302Inbound,Kimironko,2023-08-05 22:54:00.000000,CBD,2023-08-05 23:32:24.500000,10.914855279650194,38.40833333333333,253
3013,3122,302,Inbound,302Inbound,Kimironko,2023-08-05 23:00:00.000000,CBD,2023-08-05 23:38:24.500000,10.914855279650194,38.40833333333333,253
3014,3132,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:00:00.000000,Batsinda,2023-08-05 06:31:46.500000,8.951660384117888,31.775,216
3015,3133,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:10:00.000000,Batsinda,2023-08-05 06:41:46.500000,8.951660384117888,31.775,216
3016,3134,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:20:00.000000,Batsinda,2023-08-05 06:51:46.500000,8.951660384117888,31.775,216
3017,3135,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:30:00.000000,Batsinda,2023-08-05 07:01:46.500000,8.951660384117888,31.775,216
3018,3136,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:40:00.000000,Batsinda,2023-08-05 07:11:46.500000,8.951660384117888,31.775,216
3019,3137,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 06:50:00.000000,Batsinda,2023-08-05 07:21:46.500000,8.951660384117888,31.775,216
3020,3138,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:00:00.000000,Batsinda,2023-08-05 07:31:46.500000,8.951660384117888,31.775,216
3021,3139,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:10:00.000000,Batsinda,2023-08-05 07:41:46.500000,8.951660384117888,31.775,216
3022,3140,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:20:00.000000,Batsinda,2023-08-05 07:51:46.500000,8.951660384117888,31.775,216
3023,3141,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:30:00.000000,Batsinda,2023-08-05 08:01:46.500000,8.951660384117888,31.775,216
3024,3142,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:40:00.000000,Batsinda,2023-08-05 08:11:46.500000,8.951660384117888,31.775,216
3025,3143,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 07:50:00.000000,Batsinda,2023-08-05 08:21:46.500000,8.951660384117888,31.775,216
3026,3144,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:00:00.000000,Batsinda,2023-08-05 08:31:46.500000,8.951660384117888,31.775,216
3027,3145,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:10:00.000000,Batsinda,2023-08-05 08:41:46.500000,8.951660384117888,31.775,216
3028,3146,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:20:00.000000,Batsinda,2023-08-05 08:51:46.500000,8.951660384117888,31.775,216
3029,3147,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:30:00.000000,Batsinda,2023-08-05 09:01:46.500000,8.951660384117888,31.775,216
3030,3148,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:40:00.000000,Batsinda,2023-08-05 09:11:46.500000,8.951660384117888,31.775,216
3031,3149,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 08:50:00.000000,Batsinda,2023-08-05 09:21:46.500000,8.951660384117888,31.775,216
3032,3150,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:00:00.000000,Batsinda,2023-08-05 09:31:46.500000,8.951660384117888,31.775,216
3033,3151,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:10:00.000000,Batsinda,2023-08-05 09:41:46.500000,8.951660384117888,31.775,216
3034,3152,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:20:00.000000,Batsinda,2023-08-05 09:51:46.500000,8.951660384117888,31.775,216
3035,3153,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:30:00.000000,Batsinda,2023-08-05 10:01:46.500000,8.951660384117888,31.775,216
3036,3154,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:40:00.000000,Batsinda,2023-08-05 10:11:46.500000,8.951660384117888,31.775,216
3037,3155,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 09:50:00.000000,Batsinda,2023-08-05 10:21:46.500000,8.951660384117888,31.775,216
3038,3156,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:00:00.000000,Batsinda,2023-08-05 10:31:46.500000,8.951660384117888,31.775,216
3039,3157,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:10:00.000000,Batsinda,2023-08-05 10:41:46.500000,8.951660384117888,31.775,216
3040,3158,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:20:00.000000,Batsinda,2023-08-05 10:51:46.500000,8.951660384117888,31.775,216
3041,3159,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:30:00.000000,Batsinda,2023-08-05 11:01:46.500000,8.951660384117888,31.775,216
3042,3160,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:40:00.000000,Batsinda,2023-08-05 11:11:46.500000,8.951660384117888,31.775,216
3043,3161,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 10:50:00.000000,Batsinda,2023-08-05 11:21:46.500000,8.951660384117888,31.775,216
3044,3162,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:00:00.000000,Batsinda,2023-08-05 11:31:46.500000,8.951660384117888,31.775,216
3045,3163,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:10:00.000000,Batsinda,2023-08-05 11:41:46.500000,8.951660384117888,31.775,216
3046,3164,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:20:00.000000,Batsinda,2023-08-05 11:51:46.500000,8.951660384117888,31.775,216
3047,3165,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:30:00.000000,Batsinda,2023-08-05 12:01:46.500000,8.951660384117888,31.775,216
3048,3166,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:40:00.000000,Batsinda,2023-08-05 12:11:46.500000,8.951660384117888,31.775,216
3049,3167,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 11:50:00.000000,Batsinda,2023-08-05 12:21:46.500000,8.951660384117888,31.775,216
3050,3168,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:00:00.000000,Batsinda,2023-08-05 12:31:46.500000,8.951660384117888,31.775,216
3051,3169,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:10:00.000000,Batsinda,2023-08-05 12:41:46.500000,8.951660384117888,31.775,216
3052,3170,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:20:00.000000,Batsinda,2023-08-05 12:51:46.500000,8.951660384117888,31.775,216
3053,3171,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:30:00.000000,Batsinda,2023-08-05 13:01:46.500000,8.951660384117888,31.775,216
3054,3172,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:40:00.000000,Batsinda,2023-08-05 13:11:46.500000,8.951660384117888,31.775,216
3055,3173,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 12:50:00.000000,Batsinda,2023-08-05 13:21:46.500000,8.951660384117888,31.775,216
3056,3174,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:00:00.000000,Batsinda,2023-08-05 13:31:46.500000,8.951660384117888,31.775,216
3057,3175,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:10:00.000000,Batsinda,2023-08-05 13:41:46.500000,8.951660384117888,31.775,216
3058,3176,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:20:00.000000,Batsinda,2023-08-05 13:51:46.500000,8.951660384117888,31.775,216
3059,3177,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:30:00.000000,Batsinda,2023-08-05 14:01:46.500000,8.951660384117888,31.775,216
3060,3178,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:40:00.000000,Batsinda,2023-08-05 14:11:46.500000,8.951660384117888,31.775,216
3061,3179,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 13:50:00.000000,Batsinda,2023-08-05 14:21:46.500000,8.951660384117888,31.775,216
3062,3180,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:00:00.000000,Batsinda,2023-08-05 14:31:46.500000,8.951660384117888,31.775,216
3063,3181,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:10:00.000000,Batsinda,2023-08-05 14:41:46.500000,8.951660384117888,31.775,216
3064,3182,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:20:00.000000,Batsinda,2023-08-05 14:51:46.500000,8.951660384117888,31.775,216
3065,3183,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:30:00.000000,Batsinda,2023-08-05 15:01:46.500000,8.951660384117888,31.775,216
3066,3184,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:40:00.000000,Batsinda,2023-08-05 15:11:46.500000,8.951660384117888,31.775,216
3067,3185,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 14:50:00.000000,Batsinda,2023-08-05 15:21:46.500000,8.951660384117888,31.775,216
3068,3186,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:00:00.000000,Batsinda,2023-08-05 15:31:46.500000,8.951660384117888,31.775,216
3069,3187,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:10:00.000000,Batsinda,2023-08-05 15:41:46.500000,8.951660384117888,31.775,216
3070,3188,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:20:00.000000,Batsinda,2023-08-05 15:51:46.500000,8.951660384117888,31.775,216
3071,3189,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:30:00.000000,Batsinda,2023-08-05 16:01:46.500000,8.951660384117888,31.775,216
3072,3190,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:40:00.000000,Batsinda,2023-08-05 16:11:46.500000,8.951660384117888,31.775,216
3073,3191,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 15:50:00.000000,Batsinda,2023-08-05 16:21:46.500000,8.951660384117888,31.775,216
3074,3192,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:00:00.000000,Batsinda,2023-08-05 16:31:46.500000,8.951660384117888,31.775,216
3075,3193,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:10:00.000000,Batsinda,2023-08-05 16:41:46.500000,8.951660384117888,31.775,216
3076,3194,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:20:00.000000,Batsinda,2023-08-05 16:51:46.500000,8.951660384117888,31.775,216
3077,3195,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:30:00.000000,Batsinda,2023-08-05 17:01:46.500000,8.951660384117888,31.775,216
3078,3196,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:40:00.000000,Batsinda,2023-08-05 17:11:46.500000,8.951660384117888,31.775,216
3079,3197,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 16:50:00.000000,Batsinda,2023-08-05 17:21:46.500000,8.951660384117888,31.775,216
3080,3198,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:00:00.000000,Batsinda,2023-08-05 17:31:46.500000,8.951660384117888,31.775,216
3081,3199,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:10:00.000000,Batsinda,2023-08-05 17:41:46.500000,8.951660384117888,31.775,216
3082,3200,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:20:00.000000,Batsinda,2023-08-05 17:51:46.500000,8.951660384117888,31.775,216
3083,3201,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:30:00.000000,Batsinda,2023-08-05 18:01:46.500000,8.951660384117888,31.775,216
3084,3202,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:40:00.000000,Batsinda,2023-08-05 18:11:46.500000,8.951660384117888,31.775,216
3085,3203,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 17:50:00.000000,Batsinda,2023-08-05 18:21:46.500000,8.951660384117888,31.775,216
3086,3204,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:00:00.000000,Batsinda,2023-08-05 18:31:46.500000,8.951660384117888,31.775,216
3087,3205,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:10:00.000000,Batsinda,2023-08-05 18:41:46.500000,8.951660384117888,31.775,216
3088,3206,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:20:00.000000,Batsinda,2023-08-05 18:51:46.500000,8.951660384117888,31.775,216
3089,3207,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:30:00.000000,Batsinda,2023-08-05 19:01:46.500000,8.951660384117888,31.775,216
3090,3208,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:40:00.000000,Batsinda,2023-08-05 19:11:46.500000,8.951660384117888,31.775,216
3091,3209,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 18:50:00.000000,Batsinda,2023-08-05 19:21:46.500000,8.951660384117888,31.775,216
3092,3210,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:00:00.000000,Batsinda,2023-08-05 19:31:46.500000,8.951660384117888,31.775,216
3093,3211,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:10:00.000000,Batsinda,2023-08-05 19:41:46.500000,8.951660384117888,31.775,216
3094,3212,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:20:00.000000,Batsinda,2023-08-05 19:51:46.500000,8.951660384117888,31.775,216
3095,3213,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:30:00.000000,Batsinda,2023-08-05 20:01:46.500000,8.951660384117888,31.775,216
3096,3214,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:40:00.000000,Batsinda,2023-08-05 20:11:46.500000,8.951660384117888,31.775,216
3097,3215,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 19:50:00.000000,Batsinda,2023-08-05 20:21:46.500000,8.951660384117888,31.775,216
3098,3216,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:00:00.000000,Batsinda,2023-08-05 20:31:46.500000,8.951660384117888,31.775,216
3099,3217,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:10:00.000000,Batsinda,2023-08-05 20:41:46.500000,8.951660384117888,31.775,216
3100,3218,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:20:00.000000,Batsinda,2023-08-05 20:51:46.500000,8.951660384117888,31.775,216
3101,3219,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:30:00.000000,Batsinda,2023-08-05 21:01:46.500000,8.951660384117888,31.775,216
3102,3220,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:40:00.000000,Batsinda,2023-08-05 21:11:46.500000,8.951660384117888,31.775,216
3103,3221,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 20:50:00.000000,Batsinda,2023-08-05 21:21:46.500000,8.951660384117888,31.775,216
3104,3222,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:00:00.000000,Batsinda,2023-08-05 21:31:46.500000,8.951660384117888,31.775,216
3105,3223,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:10:00.000000,Batsinda,2023-08-05 21:41:46.500000,8.951660384117888,31.775,216
3106,3224,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:20:00.000000,Batsinda,2023-08-05 21:51:46.500000,8.951660384117888,31.775,216
3107,3225,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:30:00.000000,Batsinda,2023-08-05 22:01:46.500000,8.951660384117888,31.775,216
3108,3226,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:40:00.000000,Batsinda,2023-08-05 22:11:46.500000,8.951660384117888,31.775,216
3109,3227,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 21:50:00.000000,Batsinda,2023-08-05 22:21:46.500000,8.951660384117888,31.775,216
3110,3228,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:00:00.000000,Batsinda,2023-08-05 22:31:46.500000,8.951660384117888,31.775,216
3111,3229,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:10:00.000000,Batsinda,2023-08-05 22:41:46.500000,8.951660384117888,31.775,216
3112,3230,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:20:00.000000,Batsinda,2023-08-05 22:51:46.500000,8.951660384117888,31.775,216
3113,3231,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:30:00.000000,Batsinda,2023-08-05 23:01:46.500000,8.951660384117888,31.775,216
3114,3232,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:40:00.000000,Batsinda,2023-08-05 23:11:46.500000,8.951660384117888,31.775,216
3115,3233,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 22:50:00.000000,Batsinda,2023-08-05 23:21:46.500000,8.951660384117888,31.775,216
3116,3234,303,Outbound,303Outbound,Down Town Taxi Park,2023-08-05 23:00:00.000000,Batsinda,2023-08-05 23:31:46.500000,8.951660384117888,31.775,216
3117,3240,303,Inbound,303Inbound,Batsinda,2023-08-05 06:00:00.000000,Down Town Taxi Park,2023-08-05 06:31:33.000000,7.401392643367142,31.55,216
3118,3241,303,Inbound,303Inbound,Batsinda,2023-08-05 06:10:00.000000,Down Town Taxi Park,2023-08-05 06:41:33.000000,7.401392643367142,31.55,216
3119,3242,303,Inbound,303Inbound,Batsinda,2023-08-05 06:20:00.000000,Down Town Taxi Park,2023-08-05 06:51:33.000000,7.401392643367142,31.55,216
3120,3243,303,Inbound,303Inbound,Batsinda,2023-08-05 06:30:00.000000,Down Town Taxi Park,2023-08-05 07:01:33.000000,7.401392643367142,31.55,216
3121,3244,303,Inbound,303Inbound,Batsinda,2023-08-05 06:40:00.000000,Down Town Taxi Park,2023-08-05 07:11:33.000000,7.401392643367142,31.55,216
3122,3245,303,Inbound,303Inbound,Batsinda,2023-08-05 06:50:00.000000,Down Town Taxi Park,2023-08-05 07:21:33.000000,7.401392643367142,31.55,216
3123,3246,303,Inbound,303Inbound,Batsinda,2023-08-05 07:00:00.000000,Down Town Taxi Park,2023-08-05 07:31:33.000000,7.401392643367142,31.55,216
3124,3247,303,Inbound,303Inbound,Batsinda,2023-08-05 07:10:00.000000,Down Town Taxi Park,2023-08-05 07:41:33.000000,7.401392643367142,31.55,216
3125,3248,303,Inbound,303Inbound,Batsinda,2023-08-05 07:20:00.000000,Down Town Taxi Park,2023-08-05 07:51:33.000000,7.401392643367142,31.55,216
3126,3249,303,Inbound,303Inbound,Batsinda,2023-08-05 07:30:00.000000,Down Town Taxi Park,2023-08-05 08:01:33.000000,7.401392643367142,31.55,216
3127,3250,303,Inbound,303Inbound,Batsinda,2023-08-05 07:40:00.000000,Down Town Taxi Park,2023-08-05 08:11:33.000000,7.401392643367142,31.55,216
3128,3251,303,Inbound,303Inbound,Batsinda,2023-08-05 07:50:00.000000,Down Town Taxi Park,2023-08-05 08:21:33.000000,7.401392643367142,31.55,216
3129,3252,303,Inbound,303Inbound,Batsinda,2023-08-05 08:00:00.000000,Down Town Taxi Park,2023-08-05 08:31:33.000000,7.401392643367142,31.55,216
3130,3253,303,Inbound,303Inbound,Batsinda,2023-08-05 08:10:00.000000,Down Town Taxi Park,2023-08-05 08:41:33.000000,7.401392643367142,31.55,216
3131,3254,303,Inbound,303Inbound,Batsinda,2023-08-05 08:20:00.000000,Down Town Taxi Park,2023-08-05 08:51:33.000000,7.401392643367142,31.55,216
3132,3255,303,Inbound,303Inbound,Batsinda,2023-08-05 08:30:00.000000,Down Town Taxi Park,2023-08-05 09:01:33.000000,7.401392643367142,31.55,216
3133,3256,303,Inbound,303Inbound,Batsinda,2023-08-05 08:40:00.000000,Down Town Taxi Park,2023-08-05 09:11:33.000000,7.401392643367142,31.55,216
3134,3257,303,Inbound,303Inbound,Batsinda,2023-08-05 08:50:00.000000,Down Town Taxi Park,2023-08-05 09:21:33.000000,7.401392643367142,31.55,216
3135,3258,303,Inbound,303Inbound,Batsinda,2023-08-05 09:00:00.000000,Down Town Taxi Park,2023-08-05 09:31:33.000000,7.401392643367142,31.55,216
3136,3259,303,Inbound,303Inbound,Batsinda,2023-08-05 09:10:00.000000,Down Town Taxi Park,2023-08-05 09:41:33.000000,7.401392643367142,31.55,216
3137,3260,303,Inbound,303Inbound,Batsinda,2023-08-05 09:20:00.000000,Down Town Taxi Park,2023-08-05 09:51:33.000000,7.401392643367142,31.55,216
3138,3261,303,Inbound,303Inbound,Batsinda,2023-08-05 09:30:00.000000,Down Town Taxi Park,2023-08-05 10:01:33.000000,7.401392643367142,31.55,216
3139,3262,303,Inbound,303Inbound,Batsinda,2023-08-05 09:40:00.000000,Down Town Taxi Park,2023-08-05 10:11:33.000000,7.401392643367142,31.55,216
